RowID,IndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,TotalAbundance,ImmigrationRate,ResourceConcentration,ResourceParticles,Speciation,AvgPerCapitaGrowth,AvgPerCapitaMaint,AvgPerCapitaActiveDispersal,SpecGrowth,SpecDisp,SpecMaint,AvgDist,DormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,AvgEncounter,Aggregation
60, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 57, 0.1, 0.15840909090909092, 63.363636363636367, 0.01, 0.27228118700287263, 0.0016902421824385764, 0.0032442353971404523, 0.26300968446665202, 0.0048964912526357901, 0.0041731314109173193, 3.0361777813067961, 0.31618276775189347, 1, 2, 1, 7.3636363636363633, 0.05688991640853891
61, -9.6363636363636367, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 493, 0.1, 0.092727272727272728, 37.090909090909093, 0.01, 0.37545386026815852, 0.0022147646589768207, 0.0080510478751014795, 0.30355763209936237, 0.0052904405858703049, 0.0051793498473694599, 3.7197383810990301, 0.57745316247807321, 1, 2, 3, 9.1818181818181817, 0.342243880307073
62, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 995, 0.1, 1.6720454545454544, 668.81818181818187, 0.01, 0.39801372461626677, 0.0044011205644365068, 0.0037950372782187785, 0.25404479692163573, 0.0046427681229849055, 0.0039370407462322923, 8.7526702490630761, 0.21174428653460844, 2, 1, 2, 198.90909090909091, 0.19548527265121746
63, -1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 38, 0.1, 1.0631818181818182, 425.27272727272725, 0.01, 0.32733580605549301, 0.0022709698830307582, 0.0056825090005001308, 0.25979274802865909, 0.0044711782878920636, 0.0040104076084652709, 2.5540187457333543, 0.47293833028937304, 2, 1, 1, 1.2727272727272727, 0.31163603294959025
64, -3.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 957, 0.1, 0.065681818181818175, 26.272727272727273, 0.01, 0.44520605068878649, 0.002240840540616885, 0.003309951459989927, 0.29891491819090399, 0.0058318491497630154, 0.0047309693258386154, 4.2358103025176055, 0.55453023182887184, 1, 1, 2, 9.3636363636363633, 0.25366303875085966
65, 0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 86, 0.1, 1.3479545454545454, 539.18181818181813, 0.01, 0.28370990577736471, 0.00091432840254125972, 0.0072092386450157975, 0.25618705832770466, 0.005908286266034379, 0.0037462204444513869, 2.7115208270981883, 0.43395796006276299, 2, 1, 1, 3.6363636363636362, 0.24597395416625395
66, 0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 23, 0.1, 1.1415909090909091, 456.63636363636363, 0.01, 0.35592332963811957, 0.0019709724458472915, 0.0026705054914429745, 0.28723932248482098, 0.0052567654902825828, 0.003984996761634497, 5.6033674265965336, 0.23357270286748125, 2, 2, 2, 0.45454545454545453, 0.3228972203231287
67, -2.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 80, 0.1, 0.18931818181818177, 75.727272727272734, 0.01, 0.3152406683624619, 0.0031358151371680813, 0.0045649856658676697, 0.31641833267187952, 0.0059068010539211563, 0.0042739352906638484, 3.3870227390933176, 0.29805685692756928, 1, 2, 2, 3.9090909090909092, 0.07395065326129352
68, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 15, 0.1, 0.19522727272727272, 78.090909090909093, 0.01, 0.30245598072644547, 0.0010694267553631549, 0.0055081904554281783, 0.30299013188269336, 0.0058656208041680622, 0.0042487828621436061, 5.8107392699380238, 0.65196893749525331, 2, 3, 2, 0.0, 0.1869364154707459
69, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 32, 0.1, 0.30272727272727273, 121.09090909090909, 0.01, 0.24728608787478984, 0.00039191837244352876, 0.0046751487918546926, 0.28833386153405294, 0.0058007382601718664, 0.004532450518006912, 2.5829345824745755, 0.9479288856304986, 2, 3, 1, 0.090909090909090912, 0.28187469024303197
70, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 28, 0.1, 0.26454545454545458, 105.81818181818181, 0.01, 0.13491369076482965, 0.001660904253061414, 0.0049088455801498928, 0.24665222721494506, 0.0053383665235987197, 0.0045545185553949432, 2.7311044169896586, 0.60237431789155915, 1, 3, 1, 0.63636363636363635, 0.3268852321252869
71, -3.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 952, 0.1, 0.20045454545454547, 80.181818181818187, 0.01, 0.41174074024418467, 0.00059976766630761495, 0.0062921116666562133, 0.26330354175407494, 0.0055432512119063127, 0.0045229062775736526, 2.7775610875691989, 0.36025070286296029, 1, 1, 1, 28.636363636363637, 0.16325311111775137
72, -0.72727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 52, 0.1, 0.14909090909090911, 59.636363636363633, 0.01, 0.23461898194159919, 0.00072673254944231598, 0.006900766789357928, 0.26996146997576093, 0.0059508667514032833, 0.0046953682670857607, 2.9147009248471445, 0.74715648682243085, 1, 2, 1, 1.0909090909090908, 0.13027845389612125
73, 0.72727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 125, 0.1, 0.83681818181818179, 334.72727272727275, 0.01, 0.43710464043040714, 0.00088173347491873877, 0.0057500699563337457, 0.25584671665576592, 0.0050265673889227569, 0.0043834112252091658, 2.655720630833291, 0.17244587076226517, 2, 2, 1, 4.9090909090909092, 0.28449032910634625
74, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 15, 0.1, 0.14090909090909093, 56.363636363636367, 0.01, 0.25722756904850075, 0.0018302094123139072, 0.0072777053876198787, 0.26184025285296719, 0.0056850203613449642, 0.0044844014607506068, 2.4095769790757573, 0.72070707070707074, 2, 3, 2, 0.090909090909090912, 0.07256818835632542
75, -3.7272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 927, 0.1, 0.17909090909090908, 71.63636363636364, 0.01, 0.43654680862747541, 0.00098196692713105153, 0.0062340868034918371, 0.28590957580867504, 0.0055190878028645403, 0.0044396762231422989, 2.7253540305381168, 0.61009051686240356, 1, 1, 1, 29.272727272727273, 0.31184371173861014
76, -1.3636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 35, 0.1, 0.50522727272727275, 202.09090909090909, 0.01, 0.36240562987746272, 0.0012243007522012902, 0.0069491220167804124, 0.23826846072980168, 0.0059233534635216387, 0.0042465815257023863, 4.0221689904717444, 0.62112339061069477, 2, 2, 2, 0.72727272727272729, 0.15167115715854423
77, 0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 994, 0.1, 0.082500000000000004, 33.0, 0.01, 0.36409697357442367, 0.00098153872439637048, 0.0044251210859400638, 0.2822844655778704, 0.0055534244271920807, 0.0040354136292115941, 4.2109294715865611, 0.52611399769139133, 1, 1, 2, 14.909090909090908, 0.14143141668477624
78, -0.90909090909090906, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 42, 0.1, 0.56659090909090915, 226.63636363636363, 0.01, 0.27952211143922367, 0.0013663179686122468, 0.0070690706871832324, 0.25336636502018905, 0.0056502430530013768, 0.0040616969790435225, 2.7608092388090242, 0.73985306845858279, 2, 2, 1, 0.090909090909090912, 0.11291363911138096
79, -6.2727272727272725, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 595, 0.1, 0.16590909090909092, 66.36363636363636, 0.01, 0.41573852117450794, 0.0009767564765541031, 0.0054867596320884882, 0.27307270553275936, 0.0053054156211983635, 0.0049115650011180003, 3.1594449343375373, 0.49951434451843918, 1, 2, 1, 14.0, 0.14936536836521028
80, -1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 817, 0.1, 0.19295454545454546, 77.181818181818187, 0.01, 0.40147934497563154, 0.0007491246655999688, 0.0058207380216551505, 0.25792267694216842, 0.0061449394906720771, 0.0039789802262283278, 2.6200388558055465, 0.45603475550302863, 1, 2, 1, 16.545454545454547, 0.19537826689455826
81, -0.72727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 46, 0.1, 2.209318181818182, 883.72727272727275, 0.01, 0.35005088898159414, 0.0010372193462605441, 0.0049335207776913699, 0.29298602041937954, 0.0053473776519315213, 0.0040658514861446147, 2.9283129622978792, 0.58858142799760427, 2, 1, 1, 0.63636363636363635, 0.26451897747494685
82, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 999, 0.1, 1.281590909090909, 512.63636363636363, 0.01, 0.4094687640178602, 0.0051450757766735473, 0.0091351905401210569, 0.28845110145378799, 0.0054167443069278115, 0.0046155461068124346, 0.27168248750312085, 0.037919919919919914, 2, 1, 3, 643.09090909090912, 0.2605912639967221
83, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 19, 0.1, 0.19590909090909092, 78.36363636363636, 0.01, 0.24990233849800969, 0.0021070821384578321, 0.0069100772051743789, 0.26315458359459443, 0.0057734919177183817, 0.0048347280826938604, 2.6577803623087353, 0.71154021417179303, 2, 3, 1, 0.36363636363636365, 0.32351362765829766
84, -1.5454545454545454, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 50, 0.1, 0.89886363636363631, 359.54545454545456, 0.01, 0.32487343601820751, 0.00086435372747301271, 0.0036870251746829829, 0.25100662042544092, 0.0048810463093657223, 0.0040221121584671149, 2.6557335578898082, 0.65736279308021883, 2, 2, 1, 0.90909090909090906, 0.35834899170560214
85, 2.7272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 280, 0.1, 0.13181818181818181, 52.727272727272727, 0.01, 0.34155116133039098, 0.001009057748520186, 0.0048187692096713043, 0.27966218798856751, 0.0055327323787757385, 0.0043106597709007379, 2.7825683828178782, 0.4574234361874811, 1, 2, 1, 12.090909090909092, 0.07776284915787678
86, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 999, 0.1, 1.5220454545454545, 608.81818181818187, 0.01, 0.30862097108062481, 0.0020457498276801041, 0.0091616557845246912, 0.26264465605476373, 0.0059299890905052518, 0.0040006129112379728, 2.8350196072349045, 0.010376297782038049, 2, 1, 3, 540.90909090909088, 0.07517833329596355
87, 5.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 585, 0.1, 0.11477272727272726, 45.909090909090907, 0.01, 0.43744378576590176, 0.0011993194308505374, 0.0047727632779589364, 0.25512359606047053, 0.0059407780374246951, 0.0044248086057400455, 2.9469916406917225, 0.096602949539824623, 1, 1, 2, 6.5454545454545459, 0.10491634585742715
88, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 21, 0.1, 0.54454545454545455, 217.81818181818181, 0.01, 0.35934099212095527, 0.0018490858224662848, 0.0057283121412110291, 0.29210850915100744, 0.0056741920889754873, 0.0044834360190730551, 3.0239683711572414, 0.68403187721369552, 2, 2, 1, 0.090909090909090912, 0.3228682794344846
89, -6.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 640, 0.1, 0.10863636363636364, 43.454545454545453, 0.01, 0.34495140869066043, 0.0017949230443939188, 0.0057930050350612043, 0.27271629219249732, 0.0056838055029571838, 0.0044022936519589207, 5.2301273297246258, 0.57242003851285561, 1, 1, 2, 17.0, 0.16289551143512015
90, -2.3636363636363638, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 882, 0.1, 0.15068181818181817, 60.272727272727273, 0.01, 0.38505522852318064, 0.0016068603274428347, 0.0051457896047202734, 0.30129243131163991, 0.0053447196080166704, 0.004703606162111843, 8.1126203749848553, 0.28160792249124733, 1, 1, 2, 18.09090909090909, 0.3052210550571
91, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 13, 0.1, 0.14409090909090908, 57.636363636363633, 0.01, 0.24691334145190022, 0.001008170000465252, 0.0041200936489270215, 0.24438731868520006, 0.0056358646153485707, 0.0042825926396869709, 2.8977230924175497, 0.6353081387137115, 1, 3, 1, 0.090909090909090912, 0.14500895299205704
92, -0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 973, 0.1, 0.10090909090909092, 40.363636363636367, 0.01, 0.3718519524874303, 0.0013380004497528188, 0.0074597570375348971, 0.3173546612375312, 0.0058586813179411831, 0.0042238379788007785, 4.592545193801393, 0.48639193806516429, 1, 2, 3, 19.0, 0.011519610009078887
93, -1.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 22, 0.1, 0.23068181818181815, 92.272727272727266, 0.01, 0.29997714625101907, 0.001411834114736391, 0.0051077476179563642, 0.30473941220562478, 0.0049929283119018375, 0.0040866261462298775, 5.1652686040491345, 0.61995873128729906, 2, 3, 3, 0.090909090909090912, 0.05136745533022605
94, -1.1818181818181819, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 35, 0.1, 0.25818181818181823, 103.27272727272727, 0.01, 0.22373390435214124, 0.0010978294812177627, 0.0073776098540701837, 0.27411146923062141, 0.0052390285582362087, 0.0044728499903926994, 6.1686870621373799, 0.38934448003052841, 1, 3, 2, 0.090909090909090912, 0.018094843262567585
95, 0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 55, 0.1, 1.9093181818181819, 763.72727272727275, 0.01, 0.43424402986955574, 0.0011539696869373084, 0.0045648927360553452, 0.3239108796299312, 0.0053985958540290965, 0.0045655078657020351, 5.1764880249656322, 0.33759816654680946, 2, 2, 3, 1.0909090909090908, 0.31001441299185145
96, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 57, 0.1, 0.70272727272727264, 281.09090909090907, 0.01, 0.35850974692713078, 0.001749316910903872, 0.0070394853510169463, 0.26706878318475546, 0.0056058322706952733, 0.0040512742620927638, 4.3134643232768068, 0.39945640799156018, 2, 2, 2, 1.8181818181818181, 0.04329131666976845
97, -6.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 551, 0.1, 0.13863636363636367, 55.454545454545453, 0.01, 0.34467173976734489, 0.00058128338511656303, 0.0084918237090198731, 0.29673658334785502, 0.0057570094298560609, 0.0042636567628222813, 4.7690948119982357, 0.84053369957284052, 1, 2, 3, 3.0909090909090908, 0.2712656051581614
98, -0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 19, 0.1, 0.20818181818181819, 83.272727272727266, 0.01, 0.33689799486338751, 0.0013938101800478624, 0.0065784930038058406, 0.28156861576115227, 0.0059260877956977855, 0.0049200953330320908, 7.1921474616253782, 0.63302516081796301, 1, 3, 2, 0.63636363636363635, 0.11833416191160423
99, 0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 989, 0.1, 0.050681818181818182, 20.272727272727273, 0.01, 0.39800104197121938, 0.001809664481732081, 0.0067694878530615427, 0.28358881644924644, 0.0057069503287176301, 0.0046561829605075988, 3.6791071875040671, 0.32365067526990199, 1, 1, 3, 48.636363636363633, 0.205787191876316
100, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 25, 0.1, 0.2461363636363636, 98.454545454545453, 0.01, 0.3917907873242697, 0.0012534521631734762, 0.0045241708426788131, 0.31404212233582079, 0.0046926370163571105, 0.0042936578890223056, 4.2696101316109178, 0.70269619269619266, 2, 3, 3, 0.54545454545454541, 0.23623395315537316
101, -0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 58, 0.1, 0.70818181818181813, 283.27272727272725, 0.01, 0.39112279177304088, 0.0012606195589522017, 0.0055045105849893814, 0.30864191847877559, 0.0049802623311604186, 0.004131959584741684, 8.4957500585116001, 0.2847406836001366, 2, 2, 2, 0.27272727272727271, 0.17175930620450938
102, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 954, 0.1, 0.078636363636363629, 31.454545454545453, 0.01, 0.32543424451147829, 0.0012376625382661112, 0.0054944943930536607, 0.25914935191760052, 0.0056648301354109915, 0.0038341800878699331, 4.2177414958178492, 0.31429367343651088, 1, 1, 3, 31.363636363636363, 0.022765482059155392
103, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 1000, 0.1, 1.281590909090909, 512.63636363636363, 0.01, 0.29961634327859232, 0.0010451742025319227, 0.0089725394692007302, 0.25772006451340029, 0.0050466298388755432, 0.0036956154030699738, 0.53971475042890071, 0.011827379399094545, 2, 1, 2, 264.27272727272725, 0.19703779270168853
104, -4.3636363636363633, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 498, 0.1, 0.21068181818181816, 84.272727272727266, 0.01, 0.39708175844744387, 0.0009990282668304424, 0.0035614382594639266, 0.29757612967815494, 0.0047689359021450828, 0.0041220922078107078, 2.6226080644026233, 0.77523639432504798, 1, 2, 1, 10.090909090909092, 0.04457012988273207
105, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 16, 0.1, 0.98477272727272702, 393.90909090909093, 0.01, 0.28626716381645284, 0.0011953370946020394, 0.0026398922996625604, 0.24499654242139801, 0.0056916249774675515, 0.0042650050489882307, 2.8964946658271651, 0.7270743145743146, 2, 1, 1, 0.27272727272727271, 0.36602752717629106
106, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 995, 0.1, 0.085227272727272735, 34.090909090909093, 0.01, 0.36943841968872965, 0.0010366834170727199, 0.0048286061331745964, 0.33909046431417555, 0.0053481527011113496, 0.0036650518443260309, 3.8585136355523462, 0.30091591946744978, 1, 1, 2, 10.272727272727273, 0.10989686287829269
107, -3.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 761, 0.1, 0.19681818181818181, 78.727272727272734, 0.01, 0.32432910891472533, 0.00099016788651486534, 0.0082148197766543345, 0.27377103582165047, 0.0056729938408183536, 0.004009268174706088, 3.0725293959598514, 0.26978237376400077, 1, 2, 1, 18.272727272727273, 0.23864170306721513
108, 16.90909090909091, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 673, 0.1, 0.16068181818181818, 64.272727272727266, 0.01, 0.30549160125407998, 0.0021579471588026168, 0.0047995097059550275, 0.25920824055566927, 0.0053202159168158009, 0.0043366278222910434, 4.2691237086530656, 0.37718082696988825, 1, 1, 2, 14.545454545454545, 0.1808742945204741
109, -1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 68, 0.1, 0.81249999999999989, 325.0, 0.01, 0.32374750603993618, 0.0007763618750728275, 0.005272324667472141, 0.26655028237441486, 0.0057501757173950901, 0.0045307969247556845, 2.7557180449843379, 0.31557174357569279, 2, 2, 2, 2.0909090909090908, 0.1800248109074468
110, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 59, 0.1, 0.24749999999999997, 99.0, 0.01, 0.19427395365876549, 0.00063032730743924547, 0.0070333830583348741, 0.28418366747194618, 0.0056579752134776088, 0.0036339963920462071, 4.8696399413217089, 0.52563145225235275, 1, 3, 3, 0.27272727272727271, 0.3423191980337693
111, -0.72727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 26, 0.1, 0.44954545454545458, 179.81818181818181, 0.01, 0.33562953636977644, 0.00083468380505736194, 0.0060476409417960057, 0.28399686582174993, 0.0053100953063675562, 0.0045132864465339704, 4.6609770696981885, 0.54394238079721946, 2, 2, 3, 0.18181818181818182, 0.132648418078206
112, -1.2727272727272727, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 35, 0.1, 0.70045454545454533, 280.18181818181819, 0.01, 0.30416274452994724, 0.0018165448822850601, 0.0081663325036396752, 0.26082535801773954, 0.006164416192394306, 0.0048930352497209961, 6.8333076413880498, 0.58685804962038657, 2, 2, 2, 0.63636363636363635, 0.15258230331048397
113, 1.2727272727272727, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 990, 0.1, 0.16204545454545455, 64.818181818181813, 0.01, 0.35594162217658054, 0.00065847358194260795, 0.008808145142114681, 0.27444872984799068, 0.0060325320938006124, 0.0040751100370744623, 2.7970647615885449, 0.54345102536386192, 1, 1, 1, 28.636363636363637, 0.09807789692755813
114, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 16, 0.1, 0.19727272727272729, 78.909090909090907, 0.01, 0.19380839765821545, 0.0016631079539208326, 0.0044119518277834458, 0.26557824624537324, 0.0049044307976933554, 0.0042818791426413117, 4.9864425478355692, 0.65240960020371785, 2, 3, 3, 0.45454545454545453, 0.1661457400040518
115, -1.1818181818181819, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 6, 0.1, 0.23636363636363641, 94.545454545454547, 0.01, 0.35794093515229025, 0.00060655316663034116, 0.0062920055128218169, 0.28971094232383393, 0.005606734029938317, 0.0047443172417515073, 3.192214837910639, 0.92568542568542578, 1, 3, 1, 0.0, 0.02493570080844544
116, -1.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 82, 0.1, 1.0859090909090907, 434.36363636363637, 0.01, 0.3630986660538662, 0.00081702111240638316, 0.0049889400361796477, 0.27813860746352609, 0.0055283679924598844, 0.0042257872038182123, 3.1356806238450092, 0.67940313079853154, 2, 1, 1, 1.4545454545454546, 0.05844829648779377
117, -5.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 665, 0.1, 0.096590909090909088, 38.636363636363633, 0.01, 0.40948386285089827, 0.0014811068839249699, 0.0082141704522074518, 0.26816908612850432, 0.0068031604997247841, 0.0041397846825662193, 2.4995867224599753, 0.35504182796174311, 1, 2, 3, 7.7272727272727275, 0.13267729834841827
118, 14.727272727272727, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 349, 0.1, 1.4188636363636364, 567.5454545454545, 0.01, 0.30070622832746891, 0.0041666536846566467, 0.0091494718023074628, 0.28441928655418275, 0.0058526067559954908, 0.0045612273554803111, 0.95895311921467652, 0.34043488130125027, 2, 1, 2, 41.545454545454547, 0.20008820643706499
119, -0.90909090909090906, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 59, 0.1, 0.46022727272727271, 184.09090909090909, 0.01, 0.37985683281073057, 0.00083194586057774866, 0.0049997542377899782, 0.27503378010691198, 0.0056826275012839605, 0.0043318834270122796, 4.9320217225483018, 0.6570237706337031, 2, 2, 3, 0.90909090909090906, 0.13741225505028443
120, -6.1818181818181817, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 584, 0.1, 0.13636363636363641, 54.545454545454547, 0.01, 0.36089096713388202, 0.00098730846784321783, 0.0031623073680519267, 0.28570602693577579, 0.004698409218088207, 0.00467353705316601, 3.9320568175700839, 0.44387111334171619, 1, 1, 2, 5.2727272727272725, 0.10861027013029122
