RowID,IndProduction,ResInflow,MaxGrowthRate,MaxMetMaint,MaxActiveDispersal,LogseriesA,StartingSeed,width,height,TotalAbundance,ImmigrationRate,ResourceConcentration,ResourceParticles,Speciation,AvgPerCapitaGrowth,AvgPerCapitaMaint,AvgPerCapitaActiveDispersal,SpecGrowth,SpecDisp,SpecMaint,AvgDist,DormFreq,TrophicComplexityLevel,ResourceComplexityLevel,SpatialComplexityLevel,AvgEncounter,Aggregation
121, -0.81818181818181823, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 18, 0.1, 0.54295454545454536, 217.18181818181819, 0.01, 0.27402805880264808, 0.0013615417423208408, 0.0068759232931401163, 0.26563120753813207, 0.0063350950857383329, 0.0045369653919402194, 2.5774708667976074, 0.41215791544570651, 2, 2, 1, 0.27272727272727271, 0.32961173923784925
122, 2.7272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 959, 0.1, 0.22227272727272726, 88.909090909090907, 0.01, 0.43410053639807505, 0.00056583135513087234, 0.0077142417921206401, 0.26440039440472585, 0.0058928065948746916, 0.0038526336164694682, 2.8949690655543319, 0.70162216007889844, 1, 2, 2, 12.181818181818182, 0.25041231018524024
123, 1.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 42, 0.1, 0.70772727272727265, 283.09090909090907, 0.01, 0.30302212411634605, 0.0016391003301931702, 0.0052465248140658614, 0.29559999482259458, 0.0061176181713679502, 0.0047845156849574046, 2.9320232425545485, 0.31450131827147254, 2, 2, 1, 2.0, 0.35338054048909157
124, -0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 8, 0.1, 0.20431818181818182, 81.727272727272734, 0.01, 0.23184164352286379, 0.001154765370343365, 0.0053756203920066435, 0.25290585658407622, 0.0059302224616670845, 0.0046441639515632229, 3.0041887072006634, 0.79409479409479422, 1, 3, 1, 0.18181818181818182, 0.09775768811433895
125, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 22, 0.1, 0.18363636363636363, 73.454545454545453, 0.01, 0.23972681066285126, 0.0017203426099387895, 0.0046434525475535053, 0.28138907286502146, 0.0054985916461753256, 0.0043239878399211236, 3.1973242542590325, 0.65625081988718348, 2, 3, 3, 0.45454545454545453, 0.116423566463544
126, -1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 34, 0.1, 0.91409090909090895, 365.63636363636363, 0.01, 0.30660511740729324, 0.0010256823229095671, 0.0061537651793933694, 0.28069450303226567, 0.0050398541140159467, 0.0046365271401161475, 2.6870057819526374, 0.62827489937479208, 2, 1, 1, 0.54545454545454541, 0.2668549520395317
127, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 29, 0.1, 0.23363636363636359, 93.454545454545453, 0.01, 0.26122687694533364, 0.0014266145802825517, 0.0060489687940333938, 0.29859738477288206, 0.0059581225528971939, 0.0044454427728777782, 2.7485704953371535, 0.50366735537190088, 1, 3, 1, 0.27272727272727271, 0.286988032345784
128, 12.545454545454545, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 707, 0.1, 0.15954545454545455, 63.81818181818182, 0.01, 0.39805426339669392, 0.0012473958214194692, 0.0059622926902263614, 0.25540179174615568, 0.0046383123443081544, 0.0045937318834981256, 4.6059237263253348, 0.53621570668960006, 1, 1, 2, 22.454545454545453, 0.17657573205586546
129, 1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 306, 0.1, 0.12045454545454545, 48.18181818181818, 0.01, 0.34984915503556019, 0.0010286256318955368, 0.0050689789112887719, 0.28886836753823747, 0.0058419504396932829, 0.0044959925079462917, 2.1841461638898125, 0.58771628463467696, 1, 2, 2, 7.7272727272727275, 0.3600155520260429
130, 1.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 221, 0.1, 0.22227272727272726, 88.909090909090907, 0.01, 0.33174180352205962, 0.001128379391133355, 0.0029094864751978669, 0.24395380867006039, 0.0047351762725615027, 0.0042778056941159964, 6.3624671632085521, 0.30433105043500591, 1, 2, 2, 0.18181818181818182, 0.37157876743402646
131, 0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 994, 0.1, 0.098636363636363633, 39.454545454545453, 0.01, 0.46122239422755251, 0.00081778293071201611, 0.0070303739011093195, 0.28541694908837689, 0.005853443460304311, 0.004026937132765379, 3.3058420373392492, 0.27884981388809549, 1, 1, 2, 33.454545454545453, 0.19114570730708294
132, 0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 985, 0.1, 0.040909090909090909, 16.363636363636363, 0.01, 0.37002356097549943, 0.0015739138482466857, 0.0059107057163640146, 0.24856876213597753, 0.0060402549098518702, 0.0045749098663648022, 4.7886847739350253, 0.4684505149714891, 1, 1, 3, 18.727272727272727, 0.23793275567165909
133, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 16, 0.1, 0.16886363636363635, 67.545454545454547, 0.01, 0.36694470376201305, 0.0022271937504161521, 0.0055708959649355353, 0.24063206603195797, 0.0051683334108314416, 0.004380864573677765, 5.5104985878620374, 0.58482620320855616, 2, 3, 3, 0.0, 0.16344559990419197
134, -1.3636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 37, 0.1, 0.2361363636363637, 94.454545454545453, 0.01, 0.46726551013699158, 0.0010100024802433883, 0.0055909672305376051, 0.33402095276710314, 0.0056435218334534732, 0.0041471135629371682, 3.1184893688963213, 0.68482776335374429, 2, 3, 2, 0.45454545454545453, 0.19520778180172788
135, -6.9090909090909092, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 385, 0.1, 0.12863636363636363, 51.454545454545453, 0.01, 0.30005256006186981, 0.0013990221164086331, 0.0055245217021070705, 0.27425367897308039, 0.0056498916116001089, 0.0043355291569366124, 1.8499963284400758, 0.60225495799048978, 1, 2, 2, 12.363636363636363, 0.254540926879631
136, 0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 997, 0.1, 0.08136363636363636, 32.545454545454547, 0.01, 0.43935906934814145, 0.0014354185823091787, 0.0066048369970871648, 0.27981033654036408, 0.0054630446100573391, 0.0048827955985813109, 6.8231239267349926, 0.19613485331333766, 1, 1, 3, 39.18181818181818, 0.3055115526041524
137, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 15, 0.1, 0.22295454545454543, 89.181818181818187, 0.01, 0.27183599448382617, 0.0005624610128344414, 0.0069146943934909645, 0.26474451563185097, 0.0058215126949613255, 0.0043859909798853796, 4.2775846864934488, 0.82732237233011219, 1, 3, 2, 0.0, 0.07268861843942312
138, -1.3636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 68, 0.1, 0.6365909090909091, 254.63636363636363, 0.01, 0.17067773902821182, 0.00037674158469871934, 0.0033425665878829753, 0.28637174996589027, 0.0053705860649912998, 0.0038744676221084944, 2.941107206612926, 0.85314919269831124, 2, 2, 1, 0.090909090909090912, 0.26261480325815817
139, 3.2727272727272729, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 877, 0.1, 0.072954545454545439, 29.181818181818183, 0.01, 0.42578283952132839, 0.0016927031354783651, 0.006060599304439542, 0.26365034198362514, 0.0059061484594135774, 0.0041598930268445973, 4.8444620394087288, 0.26329364067064709, 1, 1, 2, 20.454545454545453, 0.3508488559224954
140, 0.90909090909090906, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 148, 0.1, 1.2554545454545456, 502.18181818181819, 0.01, 0.28364973288770762, 0.0012006053672393383, 0.0082771627696808861, 0.23594786765034634, 0.0058328921671775801, 0.0044275796377394403, 7.7519142472694362, 0.092760156020956094, 2, 2, 3, 6.4545454545454541, 0.30871992866767844
141, 0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 43, 0.1, 0.50568181818181823, 202.27272727272728, 0.01, 0.33755748908109678, 0.0010376917670766419, 0.0041988339955171877, 0.2893381239779696, 0.0057037581225210495, 0.0042492953689191428, 2.8676588946707464, 0.55070545115325242, 2, 2, 1, 1.3636363636363635, 0.3120732613720035
142, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 999, 0.1, 1.7356818181818179, 694.27272727272725, 0.01, 0.41701840782589472, 0.0043733863746774548, 0.0054597553992477114, 0.27641738737435151, 0.0047410425426512694, 0.004243599639053971, 6.1846595904328376, 0.047675154319086109, 2, 1, 3, 559.4545454545455, 0.14792864089439037
143, -5.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 628, 0.1, 0.14727272727272725, 58.909090909090907, 0.01, 0.37090004065364612, 0.00053661086291027402, 0.0023021943197067446, 0.24778514698668627, 0.0051045189965474936, 0.004061815640700372, 1.2558250041898404, 0.67036539716469623, 1, 2, 2, 1.9090909090909092, 0.3402609327309734
144, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 20, 0.1, 0.6377272727272727, 255.09090909090909, 0.01, 0.26718888843990557, 0.0018247758590590358, 0.0070875017234328938, 0.27111689337211431, 0.0053826560459087772, 0.0041712826106613064, 5.9082744052136613, 0.55159728282257925, 2, 2, 2, 0.36363636363636365, 0.01673269636494652
145, 0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 987, 0.1, 0.18522727272727268, 74.090909090909093, 0.01, 0.46757297824843191, 0.00093001445988805771, 0.0054441415586130816, 0.27065433314364779, 0.005914425923318597, 0.0043478281485214649, 2.7634435690312711, 0.4591831102175794, 1, 1, 1, 24.727272727272727, 0.3571323937868318
146, 0.63636363636363635, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 985, 0.1, 0.046363636363636364, 18.545454545454547, 0.01, 0.37758986245141829, 0.0017423335229787367, 0.0053483009159112386, 0.27130487176723789, 0.0056684684533190371, 0.0045942998930061946, 3.874090346732467, 0.40493705267475516, 1, 1, 3, 32.727272727272727, 0.2795449479109626
147, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 997, 0.1, 1.1122727272727273, 444.90909090909093, 0.01, 0.48718460828352117, 0.0043132988173121617, 0.0083793094111420281, 0.29650470880013202, 0.0060621297539344889, 0.0041970129671396713, 0.64023088489316804, 0.1048520482506782, 2, 1, 2, 287.90909090909093, 0.16819481191768265
148, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 20, 0.1, 0.27204545454545453, 108.81818181818181, 0.01, 0.35563858476540655, 0.0018493008589200088, 0.0045897747013649952, 0.29336449688327454, 0.0055887566325562845, 0.004244338329859319, 3.0638115265871888, 0.43383095662507432, 2, 3, 1, 0.27272727272727271, 0.07549183265286945
149, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 997, 0.1, 1.7131818181818181, 685.27272727272725, 0.01, 0.40173979481154815, 0.002907258942512236, 0.0032293080750053519, 0.27873706129668058, 0.0056191120651234716, 0.0037755042268889354, 14.371022011726785, 0.17823333121982909, 2, 1, 2, 128.63636363636363, 0.11544298203869537
150, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 20, 0.1, 0.1677272727272727, 67.090909090909093, 0.01, 0.22341244282856626, 0.001325592382274605, 0.0059781609927350328, 0.25181587800391536, 0.0056633522453006869, 0.0040810692068266449, 3.5974402303323263, 0.4392502096059408, 2, 3, 3, 0.0, 0.376665445062406
151, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 993, 0.1, 1.8890909090909089, 755.63636363636363, 0.01, 0.32966397657646729, 0.0047048856256558412, 0.0079638912166415839, 0.27289957302781559, 0.0061721145211970172, 0.0041515986853024869, 0.60683584136139079, 0.028573019652881768, 2, 1, 3, 461.09090909090907, 0.1983714163368093
152, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 44, 0.1, 1.1265909090909092, 450.63636363636363, 0.01, 0.25315102343325013, 0.00080386653019642981, 0.0059038523278928312, 0.26680943396702783, 0.0057270393322570636, 0.0041057353278092781, 2.4860698381161748, 0.53927742753921626, 2, 2, 3, 0.90909090909090906, 0.17844217470096685
153, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 13, 0.1, 0.2009090909090909, 80.36363636363636, 0.01, 0.26590546703529122, 0.0011017738494150558, 0.0069144716783395618, 0.27168942054206657, 0.005920271335199883, 0.0038827589856043941, 2.7532182440118032, 0.75879988994962266, 1, 3, 1, 0.27272727272727271, 0.17034631216497578
154, -7.8181818181818183, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 756, 0.1, 0.11136363636363635, 44.545454545454547, 0.01, 0.2944437806246144, 0.0011289978003120992, 0.0072862732775481141, 0.28012373474420654, 0.0061065243764235827, 0.0043096642480403985, 4.8412569163098986, 0.51693529186603315, 1, 1, 2, 7.6363636363636367, 0.3802928416521916
155, -1.4545454545454546, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 27, 0.1, 0.16136363636363635, 64.545454545454547, 0.01, 0.3209599324160673, 0.00058126499139852671, 0.0056821484272330377, 0.29245887368024343, 0.0052846158824687937, 0.0041775197467653355, 4.0813449080339845, 0.8784133600643691, 2, 3, 2, 0.0, 0.3377003977941698
156, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 8, 0.1, 0.19863636363636364, 79.454545454545453, 0.01, 0.36814038254814108, 0.0025975092618223724, 0.0046123600431586843, 0.27351740987303347, 0.0057855307417635756, 0.0041883380514541411, 3.2401925751142184, 0.52380952380952384, 1, 3, 2, 0.0, 0.362652660880534
157, -0.18181818181818182, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 20, 0.1, 0.19386363636363635, 77.545454545454547, 0.01, 0.24358060767683004, 0.0017738363484605974, 0.0067642293614095274, 0.28743379631650162, 0.0053733371594041702, 0.0043139274182531833, 5.2987204901521503, 0.56290726817042602, 2, 3, 2, 0.090909090909090912, 0.22835847895984185
158, 0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 989, 0.1, 0.044545454545454541, 17.818181818181817, 0.01, 0.44789735652457452, 0.0017061889295970107, 0.0042868424923988594, 0.27609459679199094, 0.0058228044611625682, 0.0045748701855667789, 3.1150206153199274, 0.1218135355022001, 1, 1, 1, 37.363636363636367, 0.0866913877559658
159, -1.6363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 82, 0.1, 0.2034090909090909, 81.36363636363636, 0.01, 0.36476846786872302, 0.00082522322082450921, 0.005093171557931802, 0.26623994273827112, 0.0053213408300320526, 0.0046206179856631748, 5.3561682825827255, 0.54827060776999181, 1, 2, 2, 1.1818181818181819, 0.2440812388766481
160, -13.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 757, 0.1, 0.18954545454545449, 75.818181818181813, 0.01, 0.47142569978714571, 0.00066938183548511309, 0.0091057986873974098, 0.25707708567269999, 0.005280421399556764, 0.0043774758126560514, 2.6366949522081171, 0.79802698588038756, 1, 2, 1, 7.3636363636363633, 0.3110529934613174
161, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 1000, 0.1, 0.89886363636363631, 359.54545454545456, 0.01, 0.42462188584862054, 0.0011178866834363711, 0.0086041934687681974, 0.26449769342840496, 0.0055088367991863426, 0.0047538713615922915, 0.66251834015038991, 0.011827930141676992, 2, 1, 2, 160.45454545454547, 0.2965815711451688
162, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 986, 0.1, 0.043409090909090904, 17.363636363636363, 0.01, 0.37476153691752184, 0.0020546338767014382, 0.0053532585962016441, 0.27785147587112125, 0.0051240796608317384, 0.0045133884367566544, 3.9005928538006458, 0.31351558006999442, 1, 1, 3, 30.545454545454547, 0.3056859132433203
163, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 1000, 0.1, 1.8970454545454549, 758.81818181818187, 0.01, 0.41849209454068698, 0.0043747681737952926, 0.0079979269189120582, 0.25216888334306248, 0.0060899185836533623, 0.0042958599359852467, 8.1626847025452758, 0.053186823186823197, 2, 1, 3, 618.4545454545455, 0.2236373289522038
164, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 8, 0.1, 0.22022727272727272, 88.090909090909093, 0.01, 0.34436112825329473, 0.0017674733550427015, 0.0041633313984037234, 0.29121236916427062, 0.004971429248184174, 0.0049057111756176134, 3.9212961314435408, 0.68975468975468968, 1, 3, 3, 0.090909090909090912, 0.2191661862926888
165, -0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 4, 0.1, 0.2654545454545455, 106.18181818181819, 0.01, 0.39142040475701328, 0.0014449624009593683, 0.0056170482665429287, 0.2872225172232476, 0.0057343155691709303, 0.0048005501439773515, 2.9319689496166892, 0.6166666666666667, 1, 3, 1, 0.090909090909090912, 0.10148568993804451
166, 0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 412, 0.1, 0.14977272727272728, 59.909090909090907, 0.01, 0.34144799627291866, 0.0010777162005219483, 0.0057734170873523149, 0.28259023215016549, 0.0059928612024936637, 0.0043377878260092784, 2.8220825078317655, 0.55164301502048441, 1, 1, 1, 12.636363636363637, 0.21317771829379178
167, -1.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 34, 0.1, 0.97636363636363621, 390.54545454545456, 0.01, 0.2937371224077554, 0.0015929954443883968, 0.0074799907311931197, 0.27059324311936334, 0.005971701218795606, 0.0044877140362723647, 2.675069180032803, 0.48671371223816651, 2, 1, 1, 1.3636363636363635, 0.059353868433231434
168, 8.454545454545455, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 973, 0.1, 0.18113636363636365, 72.454545454545453, 0.01, 0.25659967883859403, 0.001374496845158955, 0.0076136151373701506, 0.2780910259370909, 0.0060239476571559147, 0.0048405950881967455, 4.8885168957077925, 0.14835904446721548, 1, 1, 2, 40.454545454545453, 0.19072369565903227
169, 0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 22, 0.1, 0.22568181818181818, 90.272727272727266, 0.01, 0.26508841712596481, 0.002834077382121158, 0.0056109630130313452, 0.25264812479811494, 0.0059032526395520904, 0.0042978279219872632, 3.1042611423066173, 0.57975621378027786, 1, 3, 1, 0.36363636363636365, 0.3868772684414353
170, 0.0, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 988, 0.1, 0.21409090909090905, 85.63636363636364, 0.01, 0.47380711953799698, 0.00074550887211142429, 0.0029034324648402193, 0.25859446640471967, 0.0054716426260478434, 0.0047839166650549018, 2.6726158997041867, 0.36132306409225912, 1, 1, 1, 21.272727272727273, 0.05403131144681602
171, -0.45454545454545453, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 21, 0.1, 0.19727272727272727, 78.909090909090907, 0.01, 0.25099816711807332, 0.0015383270002502622, 0.0071526845966568215, 0.27329998413008072, 0.0055611790754852581, 0.0042938967537183848, 5.2083956717077768, 0.63182130122841584, 1, 3, 2, 0.18181818181818182, 0.011757943753230051
172, 0.27272727272727271, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 51, 0.1, 0.45659090909090916, 182.63636363636363, 0.01, 0.24707242700434626, 0.0014600122293635701, 0.0052815166524396587, 0.25994047609278897, 0.0054649588489066236, 0.0045575262517877609, 2.6961094902097607, 0.49507664504640536, 2, 2, 1, 0.72727272727272729, 0.36914698713671007
173, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 11, 0.1, 0.35636363636363633, 142.54545454545453, 0.01, 0.23598885163057751, 0.0013910669272345886, 0.0051696087308698924, 0.24536858168919595, 0.0058480134416707217, 0.004536554562108646, 3.084546307812337, 0.63154269972451804, 1, 3, 1, 0.36363636363636365, 0.21173624743433128
174, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 1000, 0.1, 1.9811363636363639, 792.4545454545455, 0.01, 0.32322162152945522, 0.0018352657558685351, 0.0087843760630915372, 0.27711274690687621, 0.0051879604876258418, 0.0038006841323062336, 0.41126408940253412, 0.0064551824551824562, 2, 1, 3, 532.4545454545455, 0.14341646050905704
175, -1.6363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 188, 0.1, 0.87568181818181823, 350.27272727272725, 0.01, 0.31747387044900949, 0.0014622899645463641, 0.0060261797071788645, 0.28702874096039588, 0.0054307403009451003, 0.0042906729761747831, 3.1786996951408129, 0.43094001660720432, 2, 2, 2, 1.4545454545454546, 0.09547067593593489
176, -0.81818181818181823, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 98, 0.1, 1.0729545454545457, 429.18181818181819, 0.01, 0.45368708153784476, 0.00094196717418770879, 0.0057968135412135432, 0.26435832070698867, 0.005907489417012482, 0.0041005150407712456, 2.8075059082036846, 0.59245873090167334, 2, 1, 1, 2.0909090909090908, 0.3660008746782166
177, 10.454545454545455, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 979, 0.1, 0.10818181818181817, 43.272727272727273, 0.01, 0.3564998227987714, 0.0014960638931935145, 0.0060093105302338043, 0.29061817682358948, 0.0050071050986055582, 0.0047264879978675973, 8.7982004442922239, 0.58197233125869208, 1, 1, 3, 55.454545454545453, 0.3499106300331335
178, -0.090909090909090912, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 24, 0.1, 0.29295454545454541, 117.18181818181819, 0.01, 0.37440599645922212, 0.00088465003411727558, 0.0053709249654267368, 0.28168197757126118, 0.0053063086078939652, 0.0044433168986809188, 3.1235251139196949, 0.87017127799736504, 2, 3, 3, 0.27272727272727271, 0.23213836428767523
179, -0.54545454545454541, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 36, 0.1, 1.3931818181818183, 557.27272727272725, 0.01, 0.40484712651427601, 0.0013605792282366659, 0.0054968573514443076, 0.30414317813929742, 0.0050995275661481826, 0.004213490236548551, 2.4848413063508512, 0.39833016303604546, 2, 1, 1, 1.6363636363636365, 0.24830149395267154
1, -0.36363636363636365, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 996, 0.1, 0.061818181818181814, 24.727272727272727, 0.01, 0.34697451451587186, 0.0018111116890273463, 0.0074608024405840466, 0.28585851899525827, 0.0056053499740070433, 0.0046098376380907273, 3.7845010308997407, 0.29546783302360285, 1, 1, 3, 31.727272727272727, 0.10984252756316762
2, -2.8181818181818183, 5, 0.5, 0.008, 0.01, 0.99, 100, 19.8, 20, 51, 0.1, 0.90045454545454551, 360.18181818181819, 0.01, 0.34608700724271541, 0.00061726039925242453, 0.0080046773866920065, 0.28717993477937581, 0.0057145775758415725, 0.0046628266420816406, 2.9905459474947449, 0.78239407960739615, 2, 1, 1, 0.81818181818181823, 0.33606368537056774
